0,to being the barn-burningly bad movie it promised it would be 
1,'s worth taking the kids to . 
0,a forcefully quirky tone that quickly wears out its limited welcome 
1,'s so fascinating you wo n't be able to look away for a second . 
0,squander jennifer love hewitt 
0,"sorvino makes the princess seem smug and cartoonish , and the film only really comes alive when poor hermocrates and leontine pathetically compare notes about their budding amours . "
1,"all its agonizing , catch-22 glory "
1,properly spooky film 
1,"so beautifully acted and directed , it 's clear that washington most certainly has a new career ahead of him if he so chooses . "
1,mainstream audiences have rarely seen 
1,a torrent 
0,is left puzzled by the mechanics of the delivery 
0,"director george hickenlooper has had some success with documentaries , but here his sense of story and his juvenile camera movements smack of a film school undergrad , and his maudlin ending might not have gotten him into film school in the first place "
0,the lousy lead performances ... keep the movie from ever reaching the comic heights it obviously desired . 
1,shedding light on a group of extremely talented musicians 
1,perfectly serviceable and 
1,", roiling black-and-white inspires trembling and gratitude . "
0,plagued by that old familiar feeling of ` let 's get this thing over with ' 
0,not the great american comedy 
1,gives an intriguing twist to the french coming-of-age genre . 
1,suspenseful enough for older kids but 
0,'s hard to imagine another director ever making his wife look so bad in a major movie 
0,"thrills , too many flashbacks and "
0,bad direction and bad acting -- 
0,loss and denial and life-at-arm 's - 
1,can take credit for most of the movie 's success 
1,a whole lot 
0,", this loose collection of largely improvised numbers would probably have worked better as a one-hour tv documentary . "
0,heavy-handed moralistic 
0,morphs into a mundane '70s disaster flick 
0,it 's too loud to shout insults at the screen 
1,inspiring and pure joy 
1,a little old-fashioned storytelling 
0,merely crassly flamboyant 
0,would be a lot better if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor 
1,works beautifully as a movie without sacrificing the integrity of the opera . 
0,"... while certainly clever in spots , this too-long , spoofy update of shakespeare 's macbeth does n't sustain a high enough level of invention . "
1,"a touching reflection on aging , suffering and the prospect of death "
1,a very funny romantic comedy 
0,wish you had n't seen 
1,"its exquisite acting , inventive screenplay , mesmerizing music "
0,the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service 
0,by characters who are nearly impossible to care about 
0,beg the question ` why 
0,inexcusable dumb 
1,classic text 
0,the price of the match that should be used to burn every print of the film 
0,slight but 
1,a puritanical brand of christianity 
1,"just honest enough to provide the pleasures of a slightly naughty , just-above-average off - broadway play "
0,this u-boat does n't have a captain . 
1,one of the funniest motion 
1,with an admirably dark first script by brent hanley 
0,unholy mess 
1,"girls ca n't swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the french coming-of-age genre "
0,"not , difficult and sad "
0,"i liked the original short story but this movie , even at an hour and twenty-some minutes , it 's too long and it goes nowhere "
0,is n't much better 
1,"a formula comedy redeemed by its stars , "
0,"you 'll forget about it by monday , though , "
1,"a sun-drenched masterpiece , part parlor game , "
0,does n't add up to a whole lot . 
0,hack nick davies 
1,it 's secondary to american psycho but still has claws enough to get inside you and stay there for a couple of hours . 
0,nearly every cliché 
0,... might i suggest that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ? 
1,be smarter and more diabolical 
0,imitation 
1,retaining an integrity and refusing to compromise his vision 
1,extraordinarily 
0,flops 
1,can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace 
1,"smitten document of a troubadour , his acolytes , and the triumph of his band . "
1,timeless spectacle 
0,i did n't care . 
0,the field no favors 
1,cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most 
1,"know it would n't exist without the precedent of yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of broadway "
1,lush 
0,trapped wo n't score points for political correctness 
1,"explore its principal characters with honesty , insight and humor "
1,refreshing to see a romance this smart 
0,demonstrate that his pathology evolved from human impulses that grew hideously twisted 
1,the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature . 
0,too painfully 
0,provoked to intolerable levels 
0,deep as a petri dish 
1,"to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity "
0,a decomposition of healthy eccentric inspiration and ambition 
0,a cliché left unsaid 
1,refreshed and hopeful 
0,"the answer is clear : not easily and , in the end , not well enough . "
0,it is n't very good 
1,an infectious cultural fable with a tasty balance of family drama and frenetic comedy . 
1,not a bad way 
1,", who approaches his difficult , endless work with remarkable serenity and discipline . "
1,"-- in a heartwarming , nonjudgmental kind of way -- "
1,"a sweetly affecting story about four sisters who are coping , in one way or another , with life "
1,and communicates something 
0,noticeable lack 
1,pristine 
1,"see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success "
0,it evaporates like so much crypt mist in the brain 
1,"when cowering and begging at the feet a scruffy giannini , madonna gives her best performance since abel ferrara had her beaten to a pulp in his dangerous game . "
1,", no such thing is a fascinating little tale . "
1,"is smart writing , skewed characters , and the title performance by kieran culkin "
0,leaving you 
0,you 'll regret 
1,of a movie that defies classification and is as thought-provoking as it 
1,", singing , and unforgettable characters "
1,"tense , terrific , sweaty-palmed fun "
0,could possibly be more contemptuous of the single female population 
1,` stoked 
1,"is the cast , particularly the ya-yas themselves "
1,", the improbable `` formula 51 '' is somewhat entertaining "
1,king lear 
1,'s a perfect show of respect to just one of those underrated professionals who deserve but rarely receive it . 
0,a visual style that incorporates rotoscope animation for no apparent reason except 
0,"... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically - distanced us from the characters . "
0,takes a potentially trite and overused concept ( aliens come to earth ) and 
1,danish cows 
1,david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen . 
0,flimsy flicks 
1,a remarkable film by bernard rose . 
0,"after several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget . "
1,captures both the beauty of the land and the people . 
1,provides a satisfyingly unsettling ride into the dark places of our national psyche . 
1,relaxed in its perfect quiet pace and proud in its message . 
1,worthy of the price of a ticket 
1,", crowd-pleasing goals "
1,savory 
1,a visual spectacle full of stunning images and effects . 
1,"a charming , banter-filled comedy ... one of those airy cinematic bon bons whose aims -- and by extension , accomplishments -- seem deceptively slight on the surface . "
1,humanizing stuff 
1,"a strong-minded viewpoint , or a sense of humor "
1,"it might be ` easier ' to watch on video at home , but that should n't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience . "
0,bluster and cliché 
0,"absurd plot twists , idiotic court maneuvers "
1,of true inspiration 
1,soars above the material realm 
1,well-written as sexy beast 
1,feel genuinely good 
0,insanely violent 
0,a beautifully shot but dull and ankle-deep ` epic . ' 
1,entertainment 
1,star-making 
1,-- she 's pretty and she can act -- 
0,"it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism . "
0,'s being conned right up to the finale 
0,"contrived , "
0,of ghandi gone bad 
0,has less spice than a rat burger 
1,"a fine effort , "
1,crafted 
1,a poem to the enduring strengths of women 
1,strength and sense 
1,dream 
1,parable that loves its characters and communicates something rather beautiful about human nature 
0,is simply tired 
0,one of the worst films of 2002 . 
0,its lackluster gear 
1,in recompense : a few early laughs scattered around a plot 
1,"most daring , and complicated "
1,lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . 
1,love to have their kids 
0,"rhapsodize cynicism , with repetition and languorous slo-mo sequences , that glass 's dirgelike score becomes a fang-baring lullaby . "
0,complexities 
1,ate a reeses 
1,sometimes exceptional film 
1,sexy and romantic . 
1,ignites 
1,in the spirit of the season 
0,"comes across as a relic from a bygone era , and its convolutions ... feel silly rather than plausible "
0,the problem is that van wilder does little that is actually funny with the material . 
1,the actors involved in the enterprise 
1,mark pellington 's latest pop thriller is as kooky and overeager as it is spooky and subtly in love with myth . 
0,just goes on and on and on and on 
1,he 's got as potent a topic as ever here 
0,its absurdity 
0,"unfortunately , kapur modernizes a.e.w. mason 's story to suit the sensibilities of a young american , a decision that plucks `` the four feathers '' bare . "
1,"i thought the relationships were wonderful , the comedy was funny , and "
1,shiri is a must for genre fans . 
1,"it has a more colorful , more playful tone than his other films . "
1,you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals . 
1,each one of these people stand out 
0,major waste 
0,and poorly-constructed comedy 
0,"at its worst , it implodes in a series of very bad special effects . "
0,is so film-culture referential that the final product is a ghost . 
1,catch the intensity of the movie 's strangeness 
0,as particularly memorable or even all that funny 
0,", and as easy to be bored by as your abc 's "
1,"a heart and reality that buoy the film , and at times , elevate it to a superior crime movie "
1,and good intentions 
0,is n't always coherent 
0,ill-advised and poorly 
0,committed dumbness 
0,"is n't this painfully forced , false and fabricated "
0,"too much of storytelling moves away from solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries . "
1,at best 
1,"the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes "
1,a solidly entertaining little film 
0,has a wooden delivery and encounters a substantial arc of change that does n't produce any real transformation 
1,they help increase an average student 's self-esteem 
1,the elements were all there 
1,'s still entertaining to watch the target practice . 
1,the merits of fighting hard for something that really matters 
1,a thinking man 's 
1,reef 
1,"a step further , richer and "
0,turgid 
0,"we ca n't accuse kung pow for misfiring , since it is exactly what it wants to be : an atrociously , mind-numbingly , indescribably bad movie . "
1,gives the lie to many clichés and showcases a group of dedicated artists 
0,"like the excruciating end of days , collateral damage presents schwarzenegger as a tragic figure , but sympathy really belongs with any viewer forced to watch him try out so many complicated facial expressions "
1,demonstrate their acting ` chops ' 
1,if frailty will turn bill paxton into an a-list director 
0,war 's 
0,without much of a story 
1,a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye 
0,"to the civilized mind , a movie like ballistic : ecks vs. sever is more of an ordeal than an amusement . "
0,is that it jams too many prefabricated story elements into the running time . 
1,emotional and moral 
1,so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . 
1,"a solidly constructed , entertaining thriller that stops short of true inspiration . "
1,the buoyant energy level of the film 's city beginnings 
0,disreputable doings and exquisite trappings are dampened by a lackluster script and substandard performances . 
0,loses its ability to shock and amaze 
0,the experience of actually watching the movie is less compelling than the circumstances of its making . 
1,almost in a class with that of wilde 
1,the avant garde director of broadway 's the lion king and the film titus 
1,an amazing slapstick instrument 
0,clockstoppers if you have nothing better to do with 94 minutes 
0,does n't mean it 's good enough for our girls 
0,"it 's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied . "
0,"time for an absurd finale of twisted metal , fireballs and revenge "
1,"one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them . "
0,a baffling subplot 
1,first-time director denzel washington and a top-notch cast manage to keep things interesting . 
0,"unfocused , excruciatingly tedious "
1,", but it at least calls attention to a problem hollywood too long has ignored . "
1,"to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and "
0,"is a disaster , with cloying messages and irksome characters "
0,"an ungainly movie , ill-fitting "
1,is the film roman polanski may have been born to make 
1,impressive stagings 
0,so devoid of artifice and purpose 
0,painful ride 
1,it 's pleasant enough -- and oozing with attractive men 
0,"passes time until it 's time for an absurd finale of twisted metal , fireballs and revenge . "
0,this is downright movie penance 
0,exasperating 
0,"a tired , predictable "
1,and church meetings 
1,the kind that sacrifices real heroism and abject suffering for melodrama 
1,a potentially good comic premise and excellent cast 
1,"about openness , particularly the "
1,that shows what great cinema can really do 
0,not just unlikable . 
1,helpful 
1,had gone in for pastel landscapes . 
0,", discontent , and yearning "
1,a sweet and sexy film 
0,"as its characters , about whose fate it is hard to care "
1,"the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself . "
1,"the new thriller proves that director m. night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo . "
1,"told , with superb performances throughout "
0,makes little attempt 
0,"think , zzzzzzzzz "
1,undeniable entertainment value 
1,"a rustic , realistic , and altogether creepy tale "
1,was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson 
1,good deal 
1,action and 
1,maybe twice ) 
1,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . "
1,"a very funny , heartwarming film "
1,a lot more dimensional and complex than its sunny disposition would lead you to believe . 
0,for dance completists only . 
0,play like the worst kind of hollywood heart-string plucking . 
1,good-naturedly 
1,"we 've seen the hippie-turned-yuppie plot before , but there 's an enthusiastic charm in fire that makes the formula fresh again "
0,that 's its first sign of trouble . 
1,subtly kinky bedside vigils and sensational denouements 
0,a mere plot pawn 
0,very bad . 
0,"animation back 30 years , "
0,soulless and 
0,"what we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance . "
1,attracting audiences to unfaithful 
0,"treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . "
1,"miller digs into their very minds to find an unblinking , flawed humanity . "
1,the two leads delivering oscar-caliber performances 
1,broomfield dresses it up 
1,approaches swedish fatalism using gary larson 's far side humor 
1,develop her own film language 
0,shooting 
1,and intermittently hilarious 
0,grenade 
1,poetic 
1,well-mounted 
1,gorgeous film 
0,less a movie than 
1,that birthday girl is the kind of quirkily appealing minor movie she might not make for a while 
0,it takes to describe how bad it is 
1,i saw this one 
1,respectable summer blockbuster 
0,"dumb gags , anatomical humor "
1,looking and stylish 
0,are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach . 
1,muddled to be an effectively chilling guilty pleasure 
1,kong action cinema 
0,it 's also not very good . 
0,lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise 
0,on mgm 's shelf 
0,every effort to disguise it as an unimaginative screenwriter 's invention 
0,"crass , low-wattage "
0,that even freeman ca n't save it 
1,the subtlest and most complexly evil uncle ralph i 've ever seen in the many film 
1,a moving story of determination and the human spirit 
0,it could have been something special 
1,"as you watch the movie , you 're too interested to care . "
0,no laughs . 
0,"in that setting , their struggle is simply too ludicrous and borderline insulting . "
0,full flush 
1,human nature 
1,played and smartly directed . 
1,for a director i admire 
0,", its shortness disappoints "
1,witty and sophisticated 
1,"are , with the drumming routines , among the film 's saving graces "
0,telegraphed in the most blithe exchanges gives the film its lingering tug 
0,been conjured up only 10 minutes prior to filming 
0,"even with its $ 50-million us budget , pinocchio never quite achieves the feel of a fanciful motion picture . "
1,oddly whimsical 
1,"this is a movie full of grace and , ultimately , hope . "
0,slight and uninventive 
1,potentially just as rewarding 
0,"some movies were made for the big screen , some for the small screen "
0,"like an oily arms dealer , squad car pile-ups and the requisite screaming captain "
0,the film rehashes several old themes and is capped with pointless extremes -- it 's insanely violent and very graphic 
0,movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics 
1,"small , sweet ` evelyn "
1,incapable of being boring 
1,cho 's latest comic set is n't as sharp or as fresh as i 'm the one that i want ... but it 's still damn funny stuff 
0,"mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain "
1,a spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth . 
1,felt like an answer to irvine welsh 's book trainspotting 
1,give exposure to some talented performers 
1,eye-catching art direction 
1,end up walking out not only satisfied but also somewhat touched 
0,"flat , plodding picture "
0,the following things are not at all entertaining : 
1,"thanks to the actors ' perfect comic timing and sweet , genuine chemistry "
1,behold in its sparkling beauty 
0,"is a loose collection of not-so-funny gags , scattered moments of lazy humor "
1,a laugh riot 
1,'s refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood 
1,shining 
1,every member 
0,"the , yes , snail-like pacing and lack of thematic resonance "
1,"goodall did , with a serious minded patience , respect and affection "
0,in which the rest of the cast was outshined by ll cool j. 
0,'ve learned the hard way just how complex international terrorism is 
1,an original idea 
1,sad to say -- it accurately reflects the rage and alienation that fuels the self-destructiveness of many young people . 
1,is a successful one . 
0,"( soderbergh ) tends to place most of the psychological and philosophical material in italics rather than trust an audience 's intelligence , and he creates an overall sense of brusqueness "
0,this is n't a new idea . 
1,a predictably efficient piece 
1,"'s better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists . "
0,it 's not a great monster movie . 
0,"unlikely to inspire anything more than a visit to mcdonald 's , let alone some savvy street activism "
0,to match the ordeal of sitting through it 
1,hallelujah for small favors 
1,very well-written and 
0,with action confined to slo-mo gun firing and random glass-shattering 
0,"was so endlessly , grotesquely "
1,the comedy was funny 
0,when she should be building suspense 
1,its promising cast of characters 
0,urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration 
1,show a remarkable ability to document both sides of this emotional car-wreck . 
0,it 's supposed to be a romantic comedy 
1,toes the fine line between cheese and earnestness remarkably well 
1,compressed characterisations and for its profound humanity 
0,wasted . 
0,"fewer deliberate laughs , more inadvertent ones and stunningly trite "
0,are once again made all too clear in this schlocky horror/action hybrid . 
1,'s a love story as sanguine as its title 
1,memorable 
1,earnest 
0,"no one involved , save dash , shows the slightest aptitude for acting , "
1,is so different from the apple and so striking 
1,of both adventure and song 
1,was fundamentally unknowable even to his closest friends 
1,nobody here bothered to check it twice . 
0,unmentionable 
0,is no match for the insipid script he has crafted with harris goldberg 
1,"intensely romantic , thought-provoking and even an engaging mystery "
1,"a full experience , a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence . "
1,you 'd swear you 
0,it 's harder still to believe that anyone in his right mind would want to see the it . 
0,unlikable characters and a self-conscious sense 
0,"goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab "
0,a bit anachronistic 
1,it seems impossible that an epic four-hour indian musical about a cricket game could be this good 
0,a sub-formulaic slap 
0,a clumsily manufactured exploitation flick 
0,even if it may still leave you wanting more answers as the credits 
1,the first movie 
0,clueless and inept 
0,these self-styled athletes have banged their brains into the ground so frequently 
0,there 's nothing else happening 
1,a light touch 
0,vapid actor 's exercise to appropriate the structure of arthur schnitzler 's reigen 
0,negligible british comedy . 
1,smart jokes 
1,a successful career 
1,teeth-clenching gusto 
0,"when you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble . "
0,the characters are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach . 
0,"falters in its recycled aspects , implausibility , and sags in pace "
0,"... a bland , pretentious mess . "
0,put pillowcases over their heads for 87 minutes 
1,"the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers . "
1,go see this delightful comedy . 
0,predictably melodramatic . 
0,repetitively 
1,provides a fresh view of an old type 
1,"fascination , and generates a fair amount of b-movie excitement "
0,only in making me groggy 
0,covered earlier and much better 
1,in all fairness 
1,laugh once ( maybe twice ) 
0,wedding feels a bit anachronistic . 
1,the delicious pulpiness of its lurid fiction 
0,a more annoying 
0,", bombastic and ultimately empty world war ii action "
1,"a gleefully grungy , hilariously wicked black comedy ... "
1,a properly spooky film about the power of spirits 
0,you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie 
0,lurid and less than lucid work . 
0,'s not as single-minded as john carpenter 's original 
1,is one adapted - from-television movie that actually looks as if it belongs on the big screen 
1,explode 
1,"transcends its agenda to deliver awe-inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring-do puts the x into the games . "
0,some bad singer-turned actors 
1,"dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm "
0,emerges as a surprisingly anemic disappointment . 
1,i found it weirdly appealing 
1,injects just enough freshness 
0,crudely 
0,the film 's tone and pacing are off almost from the get-go . 
1,generating suspense 
1,transcendent performance 
0,"sad nonsense , this . "
1,this engaging film 
1,a romance this smart 
1,nuanced performance 
0,"( evans is ) a fascinating character , and deserves a better vehicle than this facetious smirk of a movie . "
1,"are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk "
0,"you think , zzzzzzzzz "
0,even predictable remake 
1,is a perfect family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year . 
0,toothless dog 
1,sheds light 
1,an excellent choice 
1,beautiful film 
0,"so sloppy , so uneven "
0,"that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography "
1,pleasingly upbeat 
1,"a first-class road movie that proves you can run away from home , but your ego and "
0,critics have come to term an `` ambitious failure 
0,labors as storytelling . 
1,is turning in some delightful work on indie projects . 
0,is a movie so insecure about its capacity 
1,"it has fun with the quirks of family life , but it also treats the subject with fondness and respect . "
1,the film 's images give a backbone to the company and provide an emotional edge to its ultimate demise . 
1,essentially a collection of bits -- and they 're all naughty . 
1,enough insight to keep it from being simpleminded 
1,lopez romantic comedy 
1,seem smart and well-crafted in comparison 
1,feeling like no other film in recent history 
1,... a powerful sequel and one of the best films of the year . 
0,aims for the toilet and scores a direct hit 
0,formulaic 
0,'s only in fairy tales that princesses that are married for political reason live happily ever after 
1,estela bravo 's documentary is cloyingly hagiographic in its portrait of cuban leader fidel castro 
0,to remain an unchanged dullard 
1,"bible stores of the potential for sanctimoniousness , making them meaningful for both kids and church-wary adults . "
1,make a pretty good team 
1,"small , personal film "
0,"listless , witless "
1,very funny as you peek at it through the fingers in front of your eyes 
0,"oversexed , at times "
0,especially when i have to put up with 146 minutes of it 
0,ever see one of those comedies that just seem like a bad idea from frame one 
0,very bad scouse accents 
1,", whimsical feature "
0,"the story has its redundancies , and "
1,'s unlikely we 'll see a better thriller this year 
0,that brings out the worst in otherwise talented actors 
0,imagine that most every aggrieved father cliché has been unturned 
0,one of the year 's worst cinematic tragedies 
0,"disintegrates into a dreary , humorless soap opera "
0,its filmmakers run out of clever ideas and visual gags about halfway through 
1,a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood . 
0,has some problems 
0,"valiantly struggled to remain interested , or at least conscious "
0,bogus 
1,of the audience award for documentaries at the sundance film festival 
1,the strength of their own cleverness 
1,a true star 
0,'s as lumpy as two-day old porridge ... 
1,"a vibrant whirlwind of love , family and all that "
1,the hearts and minds 
1,"is faster , livelier and a good deal funnier than his original "
0,"the movie has a script ( by paul pender ) made of wood , and it 's relentlessly folksy , a procession of stagy set pieces stacked with binary oppositions . "
1,a kiss 
1,"form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand "
0,"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . "
1,is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans . 
1,the mood is laid back 
0,that tries to be smart 
0,"routine is offensive , puerile and unimaginatively foul-mouthed if it was at least funny "
1,in favor 
0,hypocritical 
1,its exquisite acting 
0,moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured . 
0,"sentiment or sharp , overmanipulative hollywood practices "
1,safe conduct is anything but languorous . 
0,a particularly amateurish episode of bewitched that takes place during spring break 
1,a thriller 
0,is both a snore and utter tripe . 
1,"is a gorgeous film - vivid with color , music and life . "
1,"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , "
1,above-average brains 
1,the best thing i can say about this film 
1,scott 's convincing portrayal of roger the sad cad that really gives the film its oomph 
1,"gloriously flippant as lock , stock and two smoking barrels "
0,"to a mix of the shining , the thing , and any naked teenagers horror flick "
1,mixes in as much humor as pathos 
0,generates plot points with a degree of randomness usually achieved only by lottery drawing . 
1,consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt . 
0,mean 
0,"this picture is murder by numbers , and as easy to be bored by as your abc 's , despite a few whopping shootouts . "
1,have any trouble getting kids to eat up these veggies 
1,adds enough flourishes and freak-outs to make it entertaining 
1,artistic 
1,every bit as filling as the treat of the title 
0,"the town has kind of an authentic feel , but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial "
1,"the film ) tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end "
1,", it must be said that he is an imaginative filmmaker who can see the forest for the trees . "
0,should be expected from any movie with a `` 2 '' at the end of its title . 
0,'s hard to imagine another director ever making his wife look so bad in a major movie . 
0,"by halfway through this picture i was beginning to hate it , and , of course "
1,sheerly beautiful 
1,"a fast , funny , highly enjoyable movie . "
0,were watching monkeys flinging their feces at you . 
0,puzzle his most ardent fans 
1,"beautifully shot , "
1,many different ideas from happiness 
1,soderbergh is n't afraid to try any genre and to do it his own way . 
1,convincing way 
0,'m giving it thumbs down due to the endlessly repetitive scenes of embarrassment . 
1,gives a performance that is masterly . 
1,is a seriously intended movie that is not easily forgotten . 
1,has ( its ) moments 
1,a remarkably insightful look at the backstage angst of the stand-up comic . 
1,sends you away a believer again and quite cheered at just that . 
1,sparkling beauty 
1,", the movie is certainly easy to watch . "
0,the latest adam sandler assault and possibly the worst film of the year 
1,predisposed to like it 
1,rock-solid little genre picture 
0,"updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place . "
1,"chance to learn , to grow , to travel "
0,its underventilated père-fils confrontations 
0,"this would-be ` james bond for the extreme generation ' pic is one big , dumb action movie . "
1,it is definitely worth seeing . 
1,"is great fun , full of the kind of energy it 's documenting . "
0,was vile enough 
1,frequent flurries of creative belly laughs 
0,"ends up more of a creaky `` pretty woman '' retread , with the emphasis on self-empowering schmaltz and big-wave surfing that gives pic its title an afterthought "
0,all the bad things in the world / 
1,unexpectedly rewarding 
0,"is confusing on one level or another , making ararat far more demanding than it needs to be . "
1,robert harmon 's less-is-more approach 
1,though it 's equally solipsistic in tone 
0,may not always work 
1,"delightful , if minor , pastry "
1,vividly 
1,"is deceptively simple , deeply satisfying . "
1,are very expressive . 
0,"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . "
1,it 's waltzed itself into the art film pantheon . 
1,"spirit is a visual treat , "
1,colorful and controversial 
1,appeals to the storytelling instincts of a slightly more literate filmgoing audience 
1,seen in that light 
0,sluggish pace and lack 
1,"this is a movie that tells stories that work -- is charming , is moving "
1,"in unexpected ways , touching "
1,long overdue 
1,ready-made midnight movie 
0,is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender 
0,downer 
1,often surprising twists and an intermingling of naiveté and sophistication 
1,a thoughtful and surprisingly affecting portrait 
0,'re going to face frightening late fees 
1,coming-of-age theme 
1,the wonder of mostly martha 
1,pleasant enough -- and 
1,this prickly indie comedy of manners and misanthropy 
0,bland songs 
1,great cast 
1,relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft . 
0,clean-cut dahmer 
1,will be well worth your time 
1,an appealing blend of counter-cultural idealism and hedonistic creativity 
1,some good material 
1,about memory and regret 
1,old-fashioned scary movie 
1,inspiring or insightful 
0,"the full ticket price to see `` simone , '' and consider a dvd rental instead "
1,"hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the u.s. -- a major director is emerging in world cinema . "
1,"is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn "
1,"irresistible , languid romanticism "
1,"in his latest effort , storytelling , solondz has finally made a movie that is n't just offensive -- it also happens to be good . "
1,convinced 
0,before i see this piece of crap again 
1,credible and remarkably mature 
0,descends into such message-mongering moralism that its good qualities are obscured 
1,eye-popping 
1,the earnest emotional core 
1,"an important movie , or even "
0,beginning to hate it 
0,the story really has no place to go since simone is not real -- she ca n't provide any conflict 
1,"ambitious , eager first-time filmmakers "
1,witty dialog between realistic characters showing honest emotions . 
0,this flat effort 
1,creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries 
1,lively 
0,of the pitfalls you 'd expect in such a potentially sudsy set-up 
0,glass 's dirgelike score becomes a fang-baring lullaby 
1,"nelson 's intentions are good , but "
1,i have a new favorite musical -- 
1,about schmidt belongs to nicholson . 
0,women torn apart by a legacy of abuse 
0,that it 's almost worth seeing because it 's so bad 
